key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk
DIALOGUE_PODUNK_CUTSCENES_WALLY_ATTACK_1_5,[@]You're that kid who's been eating all my flowers!,[@]C'est toi la gamine qui s'amuse à manger toutes mes fleurs !,[@]Sei la marmocchia che si mangia i miei fiori!,[@]わしの　かだんをあらした　わるガキめ！\nここに　おったか！\nだいじに　そだてたはなを　つみちらかしおって！,[@]내 꽃을 다 처먹어버린 그 애잖아!,[@]¡Eres la niña que se ha estado comiendo todas mis flores!,[@]¡Eres esa niña que se ha estado comiendo todas\nmis flores!,[@]Você é a menina que fica comendo todas as minhas flores!,"[@]To ty jesteś tym dzieciakiem, który zjada wszystkie moje kwiaty!","[@]Du bist das Kind, das all meine ganzen Blumen gegessen hat!",[@]Это ты съела все мои цветы!,[@]Це ти з'їла всі мої квіти!
DIALOGUE_PODUNK_CUTSCENES_WALLY_ATTACK_1_6,"[@]Well excuuuse me, but there weren't any signs telling me NOT to eat them.","[@]Alors excuuusez-moi, mais j'ai vu aucun panneau qui disait de PAS les manger.","[@]Non c'era mica scritto di NON mangiarli, eh.",[@]だって　つんだらダメとは　いわれてなかったわ！\nみつを　すいたかったんだもん！,[@]미안한데... 먹지 말라는 표시가 없었잖아?,"[@]Discúuulpame, pero no habia ningún cartel que me dijiera que NO las comiera.","[@]Perdooona, pero no había ningún cartel diciendo que\nNO me las comiese.","[@]Bem, me descuuulpe, sim? Mas não tinha nenhuma placa dizendo que NÃO podia comê-las!","[@]No wybacz, ale nie było żadnych znaków mówiących mi, żebym ich NIE jadła.","[@]Es tuuut mir leid, aber es gab keine Schilder, die besagten, sie NICHT zu essen.","[@]Уж ИЗ-ВИ-НИТЕ, но что-то я нигде не нашла надписи, что их нельзя есть.","[@]Вже ВИ-БАЧ-ТЕ, але щось я ніде не знайшла напису, що їсти їх заборонено."
DIALOGUE_PODUNK_CUTSCENES_WALLY_ATTACK_1_7,"[@]Also, they weren't that good anyway...","[@]Et puis elles étaient pas si bonnes que ça, de toute façon...",[@]E poi non erano neanche buoni...,[@]おいしくなかったけど・・・。,[@]그리고 맛도 별로...,"[@]Igual, no estaban tan buenas...","[@]Además, ni siquiera estaban tan buenas...","[@]Além disso, elas nem eram tão boas assim.",[@]Poza tym i tak nie były jakoś smaczne...,[@]Außerdem waren sie sowieso nicht so gut ...,[@]Да и к тому же — они всё равно были не очень.,"[@]До того ж, вони не такі й смачні..."
DIALOGUE_PODUNK_CUTSCENES_WALLY_ATTACK_1_8,[@]GRRR! I've had enough!,[@]Boudiou d'boudiou ! Ça commence à bien faire !,[@]GRRR! Ora basta!,[@]じゃかあしい！,[@]으아! 이제 질렸어!,[@]¡GRRR! ¡Ya tuve suficiente!,[@]¡GRRR! ¡Ya he tenido suficiente!,[@]GRRR! Pra mim já deu!,[@]GRRR! Mam dość!,[@]GRRR! Ich hab genug!,[@]Гр-р-р!!! С меня хватит!,[@]Гр-р-р!!! З мене досить!
DIALOGUE_PODUNK_CUTSCENES_WALLY_ATTACK_1_9,[@]It's about time I taught you brats a lesson!,"[@]J'm'en vais vous donner une petite leçon, moi, les morveux !",[@]Adesso vi insegno io una lezione!,[@]わるガキどもめ・・・　わしがこらしめてやる！,[@]내 성질머리 건든 사람은 어떻게 되는지 똑똑히 새겨\n주겠어!,"[@]¡Ya es hora que les dé una lección, mocosos!","[@]¡Ya va siendo hora de que alguien os enseñe una lección, mocosos!",[@]Já estava na hora de vocês pirralhos aprenderem uma lição!,[@]Najwyższy czas dać wam nauczkę!,"[@]Wird Zeit, euch Gören eine Lektion zu erteilen!","[@]Я вас проучу, щенки!","[@]Зараз я вам, обірванцям, покажу!"
DIALOGUE_PODUNK_CUTSCENES_WALLY_ATTACK_1_SPEAKER_???,???,???,???,？？？,???,???,???,???,???,???,???,???
DIALOGUE_PODUNK_CUTSCENES_WALLY_ATTACK_1_SPEAKER_Wally,Wally,Wally,Wally,ウォーリー,월리,Wally,Wally,Wally,Wally,Wally,Уолли,Уоллі
DIALOGUE_PODUNK_CUTSCENES_WALLY_REMATCH_1_0,[@]Who's there?!,[@]Qui va là ?!,[@]Chi va là?!,[@]にがさんぞ！,[@]누구야?!,[@]¡¿Quién anda ahí?!,[@]¡¿Quién anda ahí?!,[@]Quem tá aí?!,[@]Kto tam?!,[@]Wer ist da?!,[@]Кто тут?!,[@]Хто тут?!
DIALOGUE_PODUNK_CUTSCENES_WALLY_REMATCH_1_3,"[@]Uh oh, it's Wally again!","[@]Oh oh, c'est encore Wally !","[@]Oh no, è di nuovo Wally!",[@]ちょっと！　ずっとみはってるわけ！？,"[@]음, 또 월리야?","[@]Oh no, ¡es Wally de nuevo!","[@]Oh no, ¡es Wally de nuevo!","[@]Ops, é o Wally de novo!","[@]O-o, to znowu Wally!","[@]Oh, hier ist wieder Wally!","[@]Ой-ёй, это снова Уолли!",[@]Тільки не це! Знову Уоллі!
DIALOGUE_PODUNK_CUTSCENES_WALLY_REMATCH_1_4,[@]You brats once more?!,"[@]C'est encore vous, les morveux ?!",[@]Ne volete ancora?!,[@]どうせ　なんど　こらしめたところで\nおまえたちは　いたずらを　やめんだろう！,[@]아직 정신을 못 차렸나?!,[@]¡¿Otra vez ustedes?!,[@]¡¿Otra vez vosotros?!,[@]Os pirralhos de novo?!,"[@]Znowu wy, bachory?!",[@]Ihr Gören schon wieder?!,"[@]Опять вы, сопляки?!","[@]Хочте ще стусанів, шморкачі?!"
DIALOGUE_PODUNK_CUTSCENES_WALLY_REMATCH_1_5,[@]It looks like you two have learnt nothing!,[@]On dirait qu'cette petite leçon n'vous a pas suffi !,[@]Non avete imparato niente!,[@]わるガキどもめ！,[@]내 자식 같던 꽃들을 다 처먹은 이상!,[@]¡Parece que no aprendieron nada!,[@]¡Parece que no habéis aprendido nada!,[@]Parece que vocês não aprenderam nada!,"[@]Wygląda na to, że niczego się nie nauczyliście!","[@]Scheint, als hättet ihr zwei nichts gelernt!","[@]По-моему, вы так ничего и не поняли!","[@]Здається, вас життя нічому не вчить!"
DIALOGUE_PODUNK_CUTSCENES_WALLY_REMATCH_1_6,[@]But I won't stop until I've taught you brats a lesson!,[@]J'm'en vais donc recommencer jusqu'à c'que ça rentre dans vos p'tites têtes !,[@]Io continuerò a darvele finché non ve lo sarete messo in testa!,[@]ここは　とおしてやらんからな！,[@]정신 차릴 때까지 계속 줘 패주마!,"[@]¡Pero no me detendré hasta haberles enseñado una lección a ustedes, mocosos!","[@]¡Pero no pararé hasta que os hayáis enterado de lo que vale un peine, mocosos!",[@]Mas eu não vou parar até que vocês tenham aprendido a lição!,"[@]Ale nie przestanę, dopóki nie dam wam nauczki!","[@]Aber ich höre nicht auf, bis ihr eure Lektion gelernt habt!","[@]Ну ничего, щенки! Я не успокоюсь, пока вы не усвоите урок!","[@]Ну нічого, бевзні! Не зупинюсь, доки ви не отримаєте по саме нікуди!"
DIALOGUE_PODUNK_CUTSCENES_WALLY_REMATCH_1_SPEAKER_???,???,???,???,？？？,???,???,???,???,???,???,???,???
DIALOGUE_PODUNK_CUTSCENES_WALLY_REMATCH_1_SPEAKER_Wally,Wally,Wally,Wally,ウォーリー,월리,Wally,Wally,Wally,Wally,Wally,Уолли,Уоллі
