key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,pr
DIALOGUE_PODUNK_WILLIAM_1-OPT_0,Yes,Si,Sì,はい,으어어,Sí,Sí,Sim,Tak,Doch!,Да,Так,
DIALOGUE_PODUNK_WILLIAM_1-OPT_1,No,Non,No,いいえ,아니오,No,No,Não,Nie,Nein,Нет,Ні,
DIALOGUE_PODUNK_WILLIAM_2,[@]Uh oh. I heard there's no cure for zombies!,[@]Oh oh. On m'a dit qu'il n'y avait aucun remède contre les zombies !,[@]Oh no. Non c'è rimedio per chi diventa uno zombi!,[@]うひゃぁ！　オレもゾンビにされちまう！,[@]어 음. 좀비 치료제가... 아직 안 만들어졌겠지?,[@]Uh oh. ¡Escuché que no hay cura para los zombis!,[@]Ehmm. ¡He oído que no hay cura para los zombis!,[@]Eita. Eu soube que não tem cura para zumbis!,"[@]O-o. Słyszałem, że nie ma lekarstwa na zombie!","[@]Oh oh. Ich habe gehört, dass es für Zombies kein Gegenmittel gibt!","[@]Ой-ой. Я слышал, от них нет лекарств!","[@]Ой! Я чув, що від них немає ліків!",
DIALOGUE_PODUNK_WILLIAM_3,[@]AAAAAAAHHH!,[@]AAAAAAAHHH !,[@]AAAAAAAHHH!,[@]ゾ　ゾ　ゾンビの・・・\nバカッ！　ヒャーー！！！,[@]으아아아아아아아악!,[@]¡AAAAAAAHHH!,[@]¡AAAAAAAHHH!,[@]AAAAAAAHHH!,[@]AAAAAAAHHH!,[@]AAAAAAAHHH!,[@]А-А-А-А-А-А-А-А-А!,[@]А-А-А-А-А-А-А-А-А!,
DIALOGUE_PODUNK_WILLIAM_4,"[@]Ah, so you're really a human? That's a relief.[WAIT@]Just don't look at my pants...[WAIT@]I've got bladder issues, alright!?","[@]Ah, donc tu es vraiment humain[LeadArt6] ? J'ai eu peur.[WAIT@]Non, ne regarde pas mon pantalon...[WAIT@]J'ai des problèmes de vessie, OK !?","[@]Aspetta, sei un essere umano? Che sollievo.[WAIT@]Non guardarmi i pantaloni, ti prego...[WAIT@]Ho problemi alla vescica, ok?!",[@]よかった・・・　あんしんしたよ。[WAIT@]オレ　こわくて　ちびりそうだったよ・・・。[WAITBR]じっさい　もう　ちびっちゃったけどさ・・・。,[@]정말 사람이야? 휴우[WAIT@]이봐! 내 바지 쳐다보지 마![WAIT@]이건 그냥 그 그거야 그거! 레모네이드! 알겠어!?,"[@]Ah, ¿entonces eres realmente un humano? Qué alivio.[WAIT@]Solo no mires mis pantalones...[WAIT@]Tengo problemas de vejiga, ¡¿de acuerdo?!","[@]Ah, ¿así que entonces eres un humano? Qué alivio.[WAIT@]Solamente no me mires los pantalones...[WAIT@]¡Tengo problemas de vejiga, ¿vale?!","[@]Ah, então você é humano? Que alívio.[WAIT@]Só não olhe para as minhas calças...[WAIT@]Eu tenho problemas na bexiga, tá bom!?","[@]Ach, więc jesteś człowiekiem? Co za ulga.[WAIT@]Tylko nie patrz na moje spodnie...[WAIT@]Mam problemy z pęcherzem, dobra!?","[@]Ah, du bist tatsächlich ein Mensch? Was für eine Erleichterung.[WAIT@]Schau nur nicht auf meine Hose ...[WAIT@]Ich habe Probleme mit meiner Blase, okay?!","[@]А, ты и правда человек? Слава богу.[WAIT@]На штаны не смотри.[WAIT@]У меня проблемы с мочевым пузырём, понятно?..","[@]А, ти й справді людина? Це обнадіює.[WAIT@]На штани не дивись.[WAIT@]У мене проблеми з сечовим міхуром, зрозуміло?",
DIALOGUE_PODUNK_WILLIAM_SPEAKER_William,William,William,William,ウィリアム,윌리엄,William,William,William,William,William,Уильям,Уільям,
DIALOGUE_PODUNK_WILLIAM_2_0,[@]It was dreadful...,[@]C'était vraiment épouvantable...,[@]È stato terrificante...,[@]こわかったよなぁ。,[@]그건 진짜 무서웠어...,[@]Fue espantoso...,[@]Ha sido espantoso...,[@]Foi bem assustador...,[@]To było przerażające...,[@]Es war fürchterlich ...,[@]Это было ужасно...,[@]Це було жахливо...,
DIALOGUE_PODUNK_WILLIAM_2_SPEAKER_William,William,William,William,ウィリアム,윌리엄,William,William,William,William,William,Уильям,Уільям,
DIALOGUE_PODUNK_WOOF_0,"[@]Woof woof![WAITBR](Grrr, my butt is so itchy![WAITBR]Stop standing there and lend me a hand!)","[@]Ouaf ouaf ![WAITBR](Grrr, ça me démange terriblement à l'arrière-train ![WAITBR]Aide-moi au lieu de rester là à rien faire !)","[@]Bau bau![WAITBR](Grrr, mi prude il didietro![WAITBR]Smettila di non fare niente e aiutami!)",[@]ワンワン！[WAITBR]（おしりが　かゆいんだ・・・[WAITBR]ちょっと　てをかしてくれない？）,"[@]멍 멍![WAITBR](으으, 온몸이 너무 가려워![WAITBR]거기 가만히 있지 말고 도와줘!)","[@]¡Guau guau![WAITBR](Grrr, ¡me pica mucho el trasero![WAITBR]¡Deja de pararte allí y dame una mano!)","[@]¡Guau, guau![WAITBR](Grrr, ¡me pica mucho el trasero![WAITBR]¡Deja de estar ahí pasmado y échame una mano!)","[@]Au au![WAITBR](Argh, meu bumbum está coçando![WAITBR]Não fique aí parado, me ajuda!)","[@]Hau hau![WAITBR](Grrr, tyłek mnie swędzi![WAITBR]Przestań tak sterczeć i mi pomóż!)","[@]Wuff wuff![WAITBR](Grrr, mein Hintern juckt![WAITBR]Hör auf hier so rumzustehen und hilf mir!)","[@]Гав-гав![WAITBR](Гр-р-р, как же зад чешется![WAITBR]Что стоишь, помогай!)","[@]Гав-гав![WAITBR](Гр-р-р, до чого ж зад свербить![WAITBR]Годі стояти на місці, допомагай!)",
DIALOGUE_PODUNK_WOOF_2-OPT_0,Yes,Oui,Sì,はい,알겠어,Sí,Sí,Sim,Tak,Ja,Да,Так,
DIALOGUE_PODUNK_WOOF_2-OPT_1,No,Non,No,いいえ,싫어,No,No,Não,Nie,Nein,Нет,Ні,
DIALOGUE_PODUNK_WOOF_3,[@][Ninten] gave Mick a good scratch!,[@][Ninten] gratte Mick vigoureusement !,[@][Ninten] ha fatto i grattini a Mick!,[@][Ninten]は　ミックを　かいてあげた。,[@][Ninten][ko_part:Ninten:0] 믹을 긁어줬다!,[@]¡[Ninten] le dio a Mick una buena rascada!,[@]¡[Ninten] le ha dado una buena rascada a Mick!,[@][Ninten] deu uma bela coçada no Mick!,[@][Ninten] poczochrał Micka po tyłku!,[@][Ninten] kraulte Mick!,[@][Ninten] как следует почесал Мика!,[@][Ninten] добряче почухав Міка!,
DIALOGUE_PODUNK_WOOF_4,"[@](Ahhh, many thanks.[WAITBR]Wait a minute, you can understand me?[WAITBR]You must have learned [color]Telepathy[/color]![WAITBR]That's great and all, but don't you dare use it on me by pressing [color][ui_select][/color] and selecting it within the [color]PSI menu[/color].","[@](Ahhh, merci beaucoup.[WAITBR]Attends une minute, tu comprends ce que je dis ?[WAITBR]Alors tu as sûrement appris à utiliser la [color]Télépathie[/color] ![WAITBR]C'est bien beau tout ça, mais t'as pas intérêt à t'en servir sur moi en appuyant sur [color][ui_select][/color] et en sélectionnant l'option adéquate dans le [color]menu de PSI[/color] !","[@](Ahhh, grazie infinite.[WAITBR]Un attimo, tu mi capisci?[WAITBR]Devi aver imparato la [color]Telepatia[/color]![WAITBR]Mi fa piacere, ma non usarla su di me premendo [color][ui_select][/color] e selezionandola nel [color]Menu PSI[/color].",[@]（ふぅ～　ありがとう。[WAITBR]へぇ　きみ　ぼくの　ことばが　わかるんだ？[WAITBR]きっと　[color]テレパシー[/color]が　つかえるんだね。[WAITBR]いっておくけど　まちがっても　メニューから\n[color]ＰＳＩ[/color]って　ところを　えらんで　ボクに\nテレパシーを　つかっちゃ　ダメだからね！,"[@](아아... 진짜 고마워.[WAITBR]잠깐, 너 내 말이 들려?[WAITBR]너 [color]텔레파시[/color]를 배웠구나![WAITBR]정말 좋은 소식이지만, 절대 [color][ui_select][/color][ko_part:ui_select:2] 누르고 [color]PSI[/color]\n메뉴에서 텔레파시를 선택해 나한테 쓰지 마.","[@](Ahhh, muchas gracias.[WAITBR]Espera un minuto, ¿puedes entenderme?[WAITBR]¡Debistes de haber aprendido [color]Telepatía[/color]![WAITBR]Eso es genial y todo, pero no te atrevas a usarlo en mí presionando [color][ui_select][/color] y seleccionándolo dentro del [color]menú PSI[/color].","[@](Aaah, muchas gracias.[WAITBR]Un momento, ¿puedes entenderme?[WAITBR]¡Parece que has aprendido la [color]Telepatía[/color]![WAITBR]Eso está muy bien y tal, pero ni se te ocurra usarla conmigo pulsando [if input:gamepad]el botón[else]la tecla[/if] [color][ui_select][/color] y seleccionándola en el [color]menú PSI[/color].","[@](Ahhh, muito obrigado.[WAITBR]Espera, você consegue me entender?[WAITBR]Então você deve ter aprendido [color]Telepatia[/color]![WAITBR]Isso é legal e tal, mas não se atreva a usá-la em mim apertando [color][ui_select][/color] e selecionando-a dentro do [color]menu de PSI[/color].","[@](Ahhh, wielkie dzięki.[WAITBR]Chwila, ty mnie rozumiesz?[WAITBR]Pewnie nauczyłeś się [color]Telepatii[/color]![WAITBR]To wspaniale i w ogóle, ale nie waż się używać jej na mnie, wciskając [color][ui_select][/color] i wybierając ją w [color]menu PSI[/color].","[@](Ahhh, vielen Dank.[WAITBR]Warte, du kannst mich verstehen?[WAITBR]Du musst [color]Telepathie[/color] gelernt haben![WAITBR]Schön und gut, aber wage es ja nicht, [color][ui_select][/color] zu drücken um es im [color]PSI-Menü[/color] auf mich auszuwählen.","[@](А-а-ах, благодарствую.[WAITBR]Так, секундочку... Ты меня понимаешь?[WAITBR]Ты, скорее всего, познал [color]Телепатию[/color]![WAITBR]Это, конечно, отлично, но не вздумай использовать её на мне, нажав [color][ui_select][/color] и выбрав её в [color]разделе «Психокинез»[/color]!","[@](А-а-ах, дуже дякую.[WAITBR]Стій... Ти мене розумієш?[WAITBR]Ти, напевно, вивчив [color]Телепатію[/color]![WAITBR]Це, звичайно, чудово, але не надумай використовувати її на мені, натиснувши [color][ui_select][/color] та обравши її в [color]розділі «Психокінез»[/color]!",
DIALOGUE_PODUNK_WOOF_8,And don't even think of using it by simply holding down [color][ui_toggle][/color] and pressing [color][ui_accept][/color].),Et ne pense même pas à l'utiliser plus facilement en maintenant [color][ui_toggle][/color] enfoncé et en appuyant sur [color][ui_accept][/color].),E non pensare nemmeno di usarla tenendo premuto [color][ui_select][/color] e premendo [color][ui_accept][/color].),[color][ui_toggle][/color][if input:gamepad]ボタン[else]キー[/if]を　おしながら\n[color][ui_accept][/color][if input:gamepad]ボタン[else]キー[/if]を　おしても　テレパシーが\nつかえるとおもうけど・・・[WAITBR]ダメだからね！）,[color][ui_toggle][/color][ko_part:ui_toggle:3] [color][ui_accept][/color][ko_part:ui_accept:2] 눌러 사용하는 건 더욱더!),Y ni se te ocurra pensar usarlo simplemente manteniendo presionado [color][ui_toggle][/color] y presionando [color][ui_accept][/color].),Y ni siquiera pienses en usarla manteniendo [color][ui_toggle][/color] y pulsando [color][ui_accept][/color].),E nem mesmo pense em usá-la simplesmente segurando [color][ui_toggle][/color] e apertando [color][ui_accept][/color].),I nawet nie myśl o używaniu jej przytrzymując [color][ui_toggle][/color] i wciskając [color][ui_accept][/color].),"Und denk gar nicht erst daran, einfach [color][ui_toggle][/color] zu halten und [color][ui_accept][/color] zu drücken!)","И даже не думай использовать её нажатием [color][ui_accept][/color], перед этим зажав [color][ui_toggle][/color].)","І навіть не думай використовувати її натисканням [color][ui_accept][/color], перед цим затиснувши [color][ui_toggle][/color].)",
DIALOGUE_PODUNK_WOOF_9,[@]Whimper...,[@]*gémit*...,[@]*gemito*,[@]ク～ン・・・。,[@]끄응...,[@]*Bostezo*...,[@]*sollozo*...,[@]Caim...,[@]*Warczenie*...,[@]*Wimmer* ...,[@]Ау-у-у...,[@]Ау-у-у...,
DIALOGUE_PODUNK_WOOF_SPEAKER_Mick,Mick,Mick,Mick,ミック,믹,Mick,Mick,Mick,Mick,Mick,Мик,Мік,
DIALOGUE_PODUNK_WOOF_ANIMALS_0,"[@]Woof woof![WAITBR](If you see any other animals, try listening to their thoughts.)","[@]Ouaf ouaf ![WAITBR](Si tu rencontres d'autres animaux, essaye de lire dans leurs pensées.)","[@]Bau bau![WAITBR](Se incontri altri animali, prova ad ascoltare i loro pensieri.)",[@]ワンワン！[WAITBR]（どうぶつと　おはなし　したかったら\nテレパシーを　つかってごらん。　ワンッ！）,"[@]멍 멍![WAITBR](다른 동물들을 만나게 되면, 텔레파시로 생각을\n들여다봐 봐)","[@]¡Guau guau![WAITBR](Si ves a otros animales, trata de escuchar sus pensamientos.)","[@]¡Guau, guau![WAITBR](Si ves a otros animales, intenta escuchar sus pensamientos.)","[@]Au au![WAITBR](Se você ver outros animais, tente escutar os pensamentos deles.)","[@]Hau hau![WAITBR](Jeśli zobaczysz inne zwierzęta, spróbuj posłuchać ich myśli.)","[@]Wuff wuff![WAITBR](Wenn du noch andere Tiere siehst, versuch ihre Gedanken zu lesen.)","[@]Гав-гав![WAITBR](Если увидишь любых других животных, попробуй прочитать их мысли.)","[@]Гав-гав![WAITBR](Якщо побачиш інших тварин, спробуй прочитати їхні думки.)",
DIALOGUE_PODUNK_WOOF_ANIMALS_SPEAKER_Mick,Mick,Mick,Mick,ミック,믹,Mick,Mick,Mick,Mick,Mick,Мик,Мік,
DIALOGUE_PODUNK_WOOF_DEAL_0,"[@](I can smell some Dog Treats in the basement.[WAITBR]If you fetch them for me, I'll let you go.)","[@](Je sens d'ici qu'il y a des Friandises pour chien dans la cave.[WAITBR]Si tu me les rapportes, je te laisserai partir.)","[@](Sento il profumo di Biscotti per cani nel seminterrato.[WAITBR]Se me li porti, ti lascio andare.)",[@]（くんくん・・・　ちかしつの　ほうから\nイヌのおやつの　においが　するなぁ・・・。[WAITBR]とってきて　くれたら　ゆるしてあげようかな）,[@](지하실에서 내 간식 냄새가 나.[WAITBR]찾아오면 집 밖으로 나가게 해줄게.),"[@](Puedo oler algunos Premios para perros en el sótano.[WAITBR]Si me los traes, te dejaré ir.)","[@](Puedo oler Chuches para perro en el sótano.[WAITBR]Si me las traes, te dejaré ir.)","[@](Eu posso sentir o cheiro de Petiscos de Cachorro no porão.[WAITBR]Se você pegá-los para mim, eu te deixo sair.)","[@](W piwnicy czuję zapach Psich Przysmaków.[WAITBR]Jeśli mi je przyniesiesz, puszczę cię wolno.)","[@](Ich rieche Hundeleckerli im Keller.[WAITBR]Wenn du mir welche holst, lass ich dich gehen.)","[@](Чую, что в кладовке есть лакомство для собак.[WAITBR]Принеси мне его — и тогда можешь идти.)","[@](Чую, що у підвалі є ласощі для собак.[WAITBR]Принеси мені їх — і тоді можеш піти.)",
DIALOGUE_PODUNK_WOOF_DEAL_SPEAKER_Mick,Mick,Mick,Mick,ミック,믹,Mick,Mick,Mick,Mick,Mick,Мик,Мік,
DIALOGUE_PODUNK_WOOF_FOOD_0,[@](I hope they make more [FavFood]...),[@](J'espère qu'ils prépareront encore plus d[fr_eli][FavFood]...),[@](Spero di mangiare di nuovo un po' di [FavFood]...),[@]（[FavFood]が　たべたいなぁ・・・）,[@](네 엄마가 [FavFood][ko_part:FavFood:2] 더 많이\n요리해주면 소원이 없겠어...),[@](Espero que hagan más [FavFood]...),[@](Ojalá que hagan más [FavFood]...),[@](Espero que façam mais [FavFood]...),[@](Za to mam ogromną ochotę na [FavFood]...),"[@](Ich hoffe, sie machen mehr [FavFood] zurecht ...)","[@](Как оно там называлось... Ах да! [FavFood]! М-м-м, надеюсь, они сделают ещё...)","[@](Ах, [FavFood]... Сподіваюсь, вони зроблять ще...)",
DIALOGUE_PODUNK_WOOF_FOOD_SPEAKER_Mick,Mick,Mick,Mick,ミック,믹,Mick,Mick,Mick,Mick,Mick,Мик,Мік,
DIALOGUE_PODUNK_WOOF_KEY_0,"[@](I hope they haven't found out I ate all of the [FavFood]...[WAITBR]Hey, are you reading my thoughts?[WAITBR]Cut it out! That's an invasion of privacy![WAITBR]Take this and forget what you just heard.)","[@](J'espère qu'ils ne vont pas se rendre compte que j'ai mangé toutes les réserves d[fr_eli][FavFood]...[WAITBR]Hé mais, tu lis dans mes pensées ?[WAITBR]Arrête ça tout de suite ! C'est une atteinte à la vie privée ![WAITBR]Prends ça et oublie ce que tu viens d'entendre.)","[@](Spero nessuno si accorga che mi sono fatto una scorpacciata di [FavFood]...[WAITBR]Ehi, mi stai leggendo il pensiero?[WAITBR]Smettila! È un'invasione della privacy![WAITBR]Prendi questa e dimentica tutto.)",[@]（おうちにあった　[FavFood]を\nつい　ぜんぶ　たべちゃった・・・。[WAIT@]どうしよう・・・　バレたらおこられちゃうよ。[WAIT@]・・・？　[Ninten]　どうして\nそんなかお　してるんだろう？[WAIT@]あ！　ぼくのこころを　のぞいちゃ　ダメだよ！！[WAIT@]これを　あげるから　さっきのことは\nぜったいに　だれにも　いわないでよ！）,"[@]방금 먹은 [FavFood]... 아무한테도 안\n들키겠지?[WAITBR]야, 너 내 생각 읽고 있었지?[WAITBR]그만해! 이건 사생활 침해야![WAITBR]이거라도 줄 테니까 방금 들은 건 그냥 잊어버려.)","[@](Espero que no descubran que me comí todo lo que había de [FavFood]...[WAITBR]Hey, ¿estás leyendo mis pensamientos?[WAITBR]¡Deja eso! ¡Estás invadiendo mi privacidad![WAITBR]Toma esto y olvida lo que escuchastes.)","[@](Espero que no se enteren de que me comí todo lo que había de [FavFood]...[WAITBR]Eh, ¿me estás leyendo el pensamiento?[WAITBR]¡Para ya! ¡Estás invadiendo mi privacidad![WAITBR]Toma esto y olvídate de lo que acabas de escuchar.)","[@](Espero que ninguém descubra que eu comi tudo que tinha de [FavFood]...[WAITBR]Ei, você tá lendo os meus pensamentos?[WAITBR]Pode parar! Isso é invasão de privacidade![WAITBR]Pegue isto e esqueça o que você ouviu.)","[@](Mam nadzieję, że nie dowiedzieli się, że podkradłem [FavFood]...[WAITBR]Hej, czytasz w moich myślach?[WAITBR]Przestań! To naruszenie prywatności![WAITBR]Weź to i zapomnij o tym, co właśnie usłyszałeś.)","[@](Ich hoffe, sie haben noch nicht bemerkt, dass ich\n[FavFood] von ihnen gegessen habe ...[WAITBR]Hey, liest du gerade meine Gedanken?[WAITBR]Hör auf! Das verletzt meine Privatspähre![WAITBR]Nimm das und vergiss, was du gehört hast.)","[@](Какое же вкусное это ваше блюдо «[FavFood]»... [DELAY]Хоть бы никто не заметил, что это я его съел.[WAITBR]Эй, ты что, читаешь мои мысли?[WAITBR]А ну хватит! Это вторжение в частную жизнь![WAITBR]Вот, забирай и забудь о том, что услышал.)","[@](Яка ж смачна ця ваша страва, «[FavFood]»... [DELAY]Хоч би ніхто не помітив, що це я її з'їв.[WAITBR]Гей, ти що, читаєш мої думки?[WAITBR]А ну годі! Це вторгнення в приватне життя![WAITBR]Ось, тримай і забудь про те, що почув.)",
